hidden_layer,hidden_neuron,aktivasi,lr,epoch,mse,bobot,bias,bobot_output,bias_output
2,"(4, 3)",sigmoid,0.001,200,0.01273556392971089,"[[[np.float64(0.8689848621090165), np.float64(0.44468540775030624), np.float64(0.8004352068299776), np.float64(0.0946622629309043)], [np.float64(0.41699531680275587), np.float64(0.8674518844669228), np.float64(0.05436147694188671), np.float64(0.7365183647417665)], [np.float64(0.17571787763830565), np.float64(0.2590841009361767), np.float64(0.7467827797538887), np.float64(0.8194569837774883)], [np.float64(0.8971033523659672), np.float64(0.708448615206026), np.float64(0.2633959269499713), np.float64(0.6697791905823368)]], [[np.float64(-0.4888936296559213), np.float64(-0.11363266408511778), np.float64(0.8082774731301055)], [np.float64(-0.05418289318415154), np.float64(-0.6976647514775373), np.float64(0.6866447055509595)], [np.float64(-0.07079900205801101), np.float64(0.2143233347536257), np.float64(0.3762474294005602)], [np.float64(0.16852932321348602), np.float64(0.2214069624574238), np.float64(0.4722261852088329)]]]","[[0.6028033157388645, 0.6250817280762843, 0.7945331254413135, np.float64(0.44440231697954563)], [0.9751062083321108, 0.6321624099696809, np.float64(-0.025250987137437658)]]","[np.float64(0.6411629230716399), np.float64(0.7639155788765295), np.float64(0.0850040975982861)]",0.16694743501845036
2,"(4, 3)",tanh,0.0001,100,0.011639013392175076,"[[[np.float64(0.09023085455491182), np.float64(-0.011346181070776316), np.float64(0.48998086540211094), np.float64(0.06885799528048205)], [np.float64(0.5684398665362782), np.float64(-0.05622266668078007), np.float64(0.07404123516749637), np.float64(0.5528075810496502)], [np.float64(0.7153186550507671), np.float64(0.3340094269861164), np.float64(0.3702810270073344), np.float64(0.8428505730537643)], [np.float64(0.5356741351372039), np.float64(-0.022786781270823113), np.float64(0.5167322390390702), np.float64(0.14226919474077038)]], [[np.float64(0.02110780641446404), np.float64(0.28255787148541944), np.float64(0.04348687527801945)], [np.float64(0.9138010036426457), np.float64(0.17103851577014278), np.float64(0.2569756305218447)], [np.float64(0.2162909099689187), np.float64(0.06975474786302349), np.float64(0.12693739018876762)], [np.float64(0.2083389493430711), np.float64(0.4285560481787922), np.float64(-0.23462020335482028)]]]","[[0.05336547731619623, 0.25363082334100795, 0.3252407236374456, np.float64(0.2279446592237755)], [0.906181799470583, 0.6409198124390931, np.float64(0.19146660164885893)]]","[np.float64(0.1966547518314134), np.float64(0.5289592480569514), np.float64(0.6430789082517219)]",0.17493806923326538
2,"(4, 3)",tanh,0.0001,200,0.0072573955557180166,"[[[np.float64(0.7841027749070163), np.float64(0.04361491213650471), np.float64(0.2668908104548755), np.float64(0.3843647281686239)], [np.float64(0.43657652976502215), np.float64(-0.03907596963142449), np.float64(0.4116400989393539), np.float64(0.5066198178959689)], [np.float64(0.699953231415762), np.float64(0.7675946629686112), np.float64(0.10591275639713593), np.float64(-0.12131430635413987)], [np.float64(0.1934220924116657), np.float64(0.3290900281776777), np.float64(-0.06426241348657184), np.float64(0.6608894892225783)]], [[np.float64(-0.4351397128407369), np.float64(-0.29103353254234404), np.float64(0.0009864345184114611)], [np.float64(-0.32107362215299406), np.float64(0.38140379023435406), np.float64(0.4428841110132863)], [np.float64(-0.005841089783115806), np.float64(0.6383149892436834), np.float64(0.3969054067425495)], [np.float64(0.009811997256976148), np.float64(0.6285861594925254), np.float64(0.8739363659043075)]]]","[[0.6574995190792526, 0.9600495846902335, 0.23823640674767943, np.float64(-0.25591584111490534)], [0.06101173939833471, 0.21607298312577172, np.float64(0.8219179154892654)]]","[np.float64(0.6862860164885486), np.float64(0.8630889478927782), np.float64(0.309032353160873)]",0.4164078743307978
2,"(4, 3)",tanh,0.001,100,0.010355008686260325,"[[[np.float64(0.05750351954237994), np.float64(-0.2551013313853062), np.float64(-0.17517554363916987), np.float64(0.3280074196214169)], [np.float64(-0.1899408549473024), np.float64(-0.3254189994477792), np.float64(-0.5549408954999808), np.float64(0.11151469210872486)], [np.float64(-0.21653078834904863), np.float64(-0.22186040402761453), np.float64(-0.2958631251708596), np.float64(0.336630321269221)], [np.float64(-0.3324481947309404), np.float64(0.3265269745139061), np.float64(0.5605709237361657), np.float64(-0.09862716376747747)]], [[np.float64(-0.05327967687639295), np.float64(-0.34418913475018653), np.float64(0.19643279985558354)], [np.float64(0.20666985565143578), np.float64(0.5492205264735882), np.float64(-0.18606083891917438)], [np.float64(-0.06528599186085862), np.float64(-0.3049358975743476), np.float64(0.2693867426130706)], [np.float64(-0.04409034126963534), np.float64(-0.19005792929023024), np.float64(0.4412369085549103)]]]","[[0.5012812784704036, 0.2965489400078378, 0.676191587261804, np.float64(-0.9073417046246363)], [0.9120132489812759, 0.9761181184074833, np.float64(0.1510145327130577)]]","[np.float64(0.6919683814965057), np.float64(0.4942731273218218), np.float64(0.9119357509063896)]",0.0541098848659095
2,"(4, 3)",tanh,0.001,200,0.012277628504662925,"[[[np.float64(0.30150248373868166), np.float64(0.9967442754842013), np.float64(1.0460829288782991), np.float64(0.1970897538110752)], [np.float64(0.47737753313901393), np.float64(0.6878563410592691), np.float64(0.8049988455087254), np.float64(0.5576313002417976)], [np.float64(0.623350693777321), np.float64(0.18810197208977478), np.float64(0.1539448318234525), np.float64(0.9786496563252698)], [np.float64(0.8484857067605744), np.float64(0.6831075707371251), np.float64(0.42389722349066294), np.float64(0.5781775724810001)]], [[np.float64(0.9962799628225617), np.float64(0.8154734539234822), np.float64(0.48166943584489186)], [np.float64(0.7073560883339453), np.float64(0.9289176719220601), np.float64(0.11111122018184368)], [np.float64(0.7293344678569469), np.float64(0.953211028458694), np.float64(0.8286182995281275)], [np.float64(0.2993451626958339), np.float64(1.2155362139375767), np.float64(0.8310094527798844)]]]","[[0.9185239216102964, 0.4980115640951741, 0.7098663621796365, np.float64(0.8536575470845679)], [0.44120503863320226, 0.49823704457754514, np.float64(1.0789687127495167)]]","[np.float64(0.020240412194804606), np.float64(0.5797158304345262), np.float64(0.21938939780304254)]",0.14881425742405857
2,"(4, 4)",relu,0.0001,100,0.4616159033479488,"[[[np.float64(-2.555701995811567), np.float64(-0.954911658171418), np.float64(-1.2889718365330312), np.float64(-0.8812473204833025)], [np.float64(-2.2423963390163943), np.float64(-0.9611696466540767), np.float64(-1.9942605896674588), np.float64(-0.5415613629510148)], [np.float64(-3.044858647335853), np.float64(-1.0634711134218928), np.float64(-1.6856154986820349), np.float64(-0.8208353937714766)], [np.float64(-0.577974914412243), np.float64(-0.0649255215864884), np.float64(-0.43530482382389063), np.float64(0.0148174113320458)]], [[np.float64(-2.8568661299555025), np.float64(-1.6661442601808008), np.float64(-5.250830355664274), np.float64(-0.389809534173134)], [np.float64(-2.2318912387748124), np.float64(-1.337637144250785), np.float64(-3.929147364199569), np.float64(0.005953184126722667)], [np.float64(-2.5451608545855877), np.float64(-2.1901499950742), np.float64(-5.585066820785012), np.float64(0.40745007875406847)], [np.float64(-2.604920529732066), np.float64(-1.6025790959120738), np.float64(-4.898923295774505), np.float64(-0.1936618931073798)]]]","[[0.4588900852830896, 0.319495773136112, 0.7049998443903621, np.float64(-1.6621291925382922)], [0.7306983987525061, 0.6687366913616147, 0.20758147879624167, np.float64(-0.015281341148051296)]]","[np.float64(0.43541799642132156), np.float64(0.3295009593976381), np.float64(0.8213993538447413), np.float64(0.06510105867949471)]",0.6689427166280053
2,"(4, 4)",relu,0.0001,200,0.19611215304568116,"[[[np.float64(-0.808206486550743), np.float64(-1.4456071601465976), np.float64(-0.36695088893819766), np.float64(-1.5381526742253797)], [np.float64(-1.4212535149112133), np.float64(-1.117273656513543), np.float64(-0.9056038326440784), np.float64(-1.9788205849215508)], [np.float64(-0.9052780932671686), np.float64(-1.0297817407372392), np.float64(-0.9387985850036524), np.float64(-2.2646966540271474)], [np.float64(-0.8160624621317965), np.float64(0.07240042501252202), np.float64(-0.37946245873429274), np.float64(-0.4454513173180498)]], [[np.float64(-4.764291432385445), np.float64(-4.312845573221218), np.float64(0.008978135268826029), np.float64(-1.3545765282222844)], [np.float64(-2.0753497823897367), np.float64(-2.294706573878834), np.float64(-0.22734720531611677), np.float64(0.06299929255874455)], [np.float64(-2.226468806774544), np.float64(-2.7298166997659385), np.float64(0.2751584468009205), np.float64(-0.5637462614121286)], [np.float64(-3.356025566875729), np.float64(-2.904923406015999), np.float64(-0.48725185463417586), np.float64(-0.2703879150793322)]]]","[[0.9945550304987866, 0.05775400886601456, 0.7679477180765268, np.float64(-3.2235609955668814)], [0.916108405759179, 0.41925296395151745, 0.12975138906590644, np.float64(-0.34154742260154275)]]","[np.float64(0.5913916559167609), np.float64(0.5991833880527533), np.float64(0.10478722477105844), np.float64(0.18395412677332382)]",0.33750657410613905
2,"(4, 4)",relu,0.001,100,0.7887846368273446,"[[[np.float64(-56.19326891364601), np.float64(-36.089316595518504), np.float64(-23.631366831740536), np.float64(-18.05414662555696)], [np.float64(-52.05904194242675), np.float64(-33.47555285547995), np.float64(-21.892673988991795), np.float64(-17.680060155986826)], [np.float64(-58.15720924253743), np.float64(-37.291840173180134), np.float64(-24.50446509320362), np.float64(-19.09049774920912)], [np.float64(-26.429175369462683), np.float64(-16.384101489157906), np.float64(-10.712632996604755), np.float64(-8.13894936294067)]], [[np.float64(-11.89333789491179), np.float64(-38.92616614634332), np.float64(-61.4691882285098), np.float64(-65.38997256642749)], [np.float64(-15.04736648147232), np.float64(-50.345544680321865), np.float64(-80.39324824400515), np.float64(-84.81057103382022)], [np.float64(-13.435014854541977), np.float64(-45.10111972521129), np.float64(-71.60167934000582), np.float64(-75.55044373446728)], [np.float64(-18.601928476953344), np.float64(-61.901555862563534), np.float64(-97.68975550719847), np.float64(-103.19233813929876)]]]","[[0.5258919390723229, 0.18921603542548926, 0.2749279243417594, np.float64(-28.530717491763724)], [0.9079378615731444, 0.6085883381962052, 0.954933437734632, np.float64(-44.97102526273395)]]","[np.float64(0.04598140591941696), np.float64(0.4497055260484618), np.float64(0.7469911046155759), np.float64(0.8888474055297679)]",0.5560425362632756
2,"(4, 4)",relu,0.001,200,0.5403697802985858,"[[[np.float64(-42.55444012385119), np.float64(-98.53249338881861), np.float64(-54.39028737985605), np.float64(-93.5296739720966)], [np.float64(-39.8483249785984), np.float64(-93.47214152012076), np.float64(-51.6692492956018), np.float64(-87.5508279289121)], [np.float64(-43.72628704687179), np.float64(-103.33940330109118), np.float64(-57.18923106382245), np.float64(-97.39648266765778)], [np.float64(-19.563958418249225), np.float64(-46.03101989900755), np.float64(-25.117917793904017), np.float64(-43.802898844927135)]], [[np.float64(-71.3837319305728), np.float64(-66.15140200302925), np.float64(-38.04844851351497), np.float64(-112.7997099172501)], [np.float64(-53.623036774335525), np.float64(-50.01162767161913), np.float64(-28.98349744192049), np.float64(-85.31401718526574)], [np.float64(-70.91391007200261), np.float64(-66.07273522522672), np.float64(-38.01403517416932), np.float64(-112.2084593589247)], [np.float64(-64.60705379056147), np.float64(-60.11950714557539), np.float64(-34.850919632850186), np.float64(-102.54029704391746)]]]","[[0.7390896075558269, 0.030343246280419844, 0.3514936498383695, np.float64(-145.38562822997204)], [0.5031226228987581, 0.9558250448257622, 0.673934364384676, np.float64(-64.53891389019614)]]","[np.float64(0.46968734891439595), np.float64(0.3231025086031707), np.float64(0.13229325475017664), np.float64(0.8905424508771447)]",0.7969697202614009
2,"(4, 4)",sigmoid,0.0001,100,0.06052667091170436,"[[[np.float64(0.7163158828765044), np.float64(0.04688163358586763), np.float64(0.06216385532900986), np.float64(0.46878697993598123)], [np.float64(0.24116871466794226), np.float64(0.41820797548351046), np.float64(0.4272073693327553), np.float64(0.25247714991625303)], [np.float64(0.27399978338738695), np.float64(0.7042296582217148), np.float64(0.37336011711612627), np.float64(0.018233983963770635)], [np.float64(0.5294983855715499), np.float64(0.5415501772763726), np.float64(0.8771992308405141), np.float64(0.9820306849770631)]], [[np.float64(0.6453044736267294), np.float64(0.3387319099538071), np.float64(0.5480911227295314), np.float64(0.52926152308584)], [np.float64(0.1493911317367721), np.float64(0.031162237989529912), np.float64(0.29821897215249626), np.float64(-0.1525227750837676)], [np.float64(0.2143252876474548), np.float64(0.6088667354691716), np.float64(0.6209280686070185), np.float64(-0.23931738738344693)], [np.float64(0.028787324038345614), np.float64(0.45212958161290184), np.float64(0.16678791569376336), np.float64(0.02160212062432651)]]]","[[0.8687247424216106, 0.24407769960052106, 0.48492327111617706, np.float64(0.6495473006533335)], [0.7903190490641736, 0.525544822258481, 0.6125086004222788, np.float64(-0.15101463360402767)]]","[np.float64(0.6258671812571941), np.float64(0.25246636437458575), np.float64(0.7629013164193834), np.float64(0.6250089201758614)]",0.8435650556595297
2,"(4, 4)",sigmoid,0.0001,200,0.0455126169381115,"[[[np.float64(0.5922934076566657), np.float64(0.5288361445188614), np.float64(0.7047911247547038), np.float64(0.37959106544626164)], [np.float64(0.2903860757896398), np.float64(0.5411662148618716), np.float64(0.30143462618179634), np.float64(0.4760469949966265)], [np.float64(0.30057995629400824), np.float64(-0.0692209955442091), np.float64(0.40579560199753345), np.float64(0.5792691600263147)], [np.float64(0.9722591399364823), np.float64(0.3083038324147549), np.float64(0.1492045528665211), np.float64(0.8241550596827629)]], [[np.float64(0.259579115165117), np.float64(-0.1172341926428706), np.float64(-0.6170813350121515), np.float64(-0.2202372579349429)], [np.float64(-0.22312342633296617), np.float64(0.3007402168343399), np.float64(0.36302012891118207), np.float64(-0.14674117372173792)], [np.float64(-0.21333215816048862), np.float64(-0.021006463927211942), np.float64(-0.20935278545031288), np.float64(0.29027115295932826)], [np.float64(-0.4253144245951211), np.float64(-0.3396362327793883), np.float64(0.1541105518531521), np.float64(0.5614194485339247)]]]","[[0.38863859212931406, 0.09435556150963953, 0.7427933487603843, np.float64(0.29817086155998396)], [0.6245082081578186, 0.761121688181302, 0.30275886566798993, np.float64(-0.2792484980328058)]]","[np.float64(0.9363190468129704), np.float64(0.7443841540821753), np.float64(0.9345324170899696), np.float64(0.375815736999234)]",0.4490307851759654
2,"(4, 4)",sigmoid,0.001,100,0.013858972590588086,"[[[np.float64(0.3110020271166783), np.float64(0.3895705907648211), np.float64(0.5884172262389377), np.float64(0.5894287969937906)], [np.float64(0.7536384621607575), np.float64(0.21408135616667268), np.float64(0.8703075064759257), np.float64(0.2339364134226592)], [np.float64(0.08137729043345994), np.float64(0.8301189225957937), np.float64(0.28829440571306136), np.float64(0.02632088513509559)], [np.float64(0.5330890517284056), np.float64(0.8148216221263865), np.float64(1.0117922036171962), np.float64(0.2319717615382757)]], [[np.float64(-0.6989032830062306), np.float64(-0.7173225682787291), np.float64(-0.4332678224589705), np.float64(0.5905835844085888)], [np.float64(-0.03150647393684019), np.float64(-0.608347791879075), np.float64(-0.48185363118682445), np.float64(0.7517387215189889)], [np.float64(-0.8582626330500743), np.float64(-0.7720486070673188), np.float64(-0.7676519607316301), np.float64(0.1280733696125525)], [np.float64(-0.20944879596399463), np.float64(-0.899717643861325), np.float64(-0.03799142137238278), np.float64(0.2696183210018456)]]]","[[0.5470183542581838, 0.12288183177633738, 0.4713881918274758, np.float64(0.4992614556145568)], [0.09589410926099062, 0.6094860387278612, 0.39311190852521527, np.float64(-0.0010879927445278119)]]","[np.float64(0.8037670322589807), np.float64(0.8996003197909265), np.float64(0.9377712014067484), np.float64(0.2359169599111363)]",0.38396500961300906
2,"(4, 4)",sigmoid,0.001,200,0.013055856954705816,"[[[np.float64(0.7394544189110158), np.float64(-0.005322917577948405), np.float64(0.6810229790669472), np.float64(0.35517750079275695)], [np.float64(0.465663371088415), np.float64(0.3790317396935234), np.float64(0.35590597250598477), np.float64(0.5445807886157192)], [np.float64(0.43149811876128363), np.float64(0.2885231481164262), np.float64(0.1388188242930294), np.float64(0.33235588158717333)], [np.float64(0.8857453661933685), np.float64(0.28136098036590873), np.float64(0.6993252280648431), np.float64(0.1507773501854463)]], [[np.float64(-0.16297489138365442), np.float64(0.06303250874850776), np.float64(-0.5276337016225477), np.float64(-1.0806522348822603)], [np.float64(0.2794401429936877), np.float64(0.6860325148386051), np.float64(-0.6650420588287552), np.float64(-0.6014781447251769)], [np.float64(-0.16202645373659755), np.float64(-0.04117343810221327), np.float64(-0.6133865995583129), np.float64(-0.5296436852761907)], [np.float64(0.20519209215659867), np.float64(-0.08349511181503151), np.float64(-0.6539274702968898), np.float64(-0.19858752673052485)]]]","[[0.9789103047394698, 0.6092786658504609, 0.5920165805339366, np.float64(0.3064997783807719)], [0.21709290235871137, 0.1833175780327727, 0.4329993778462826, np.float64(-0.36872666556905287)]]","[np.float64(0.7818628562337839), np.float64(0.10584115930578832), np.float64(0.8371042855607354), np.float64(0.9768506447354063)]",0.34865502515267294
2,"(4, 4)",tanh,0.0001,100,0.009732497859896725,"[[[np.float64(0.9287346138580468), np.float64(0.8865193847093862), np.float64(0.41716333232039193), np.float64(0.1975142250747886)], [np.float64(0.8974260006206685), np.float64(0.9063809121683868), np.float64(0.8561123114327154), np.float64(0.5240749148990435)], [np.float64(0.08508763015517708), np.float64(0.7889045791028726), np.float64(0.014261292500331904), np.float64(0.34354101613093907)], [np.float64(0.6190656426990608), np.float64(0.13453100112019709), np.float64(0.02412437515803101), np.float64(0.4096904202151834)]], [[np.float64(0.5373528100224436), np.float64(0.09511054835516075), np.float64(0.45198738770247704), np.float64(0.4373357689525109)], [np.float64(0.17756828635944388), np.float64(0.3355613179192345), np.float64(-0.1730973135566201), np.float64(0.7298306912337859)], [np.float64(0.5815235977623568), np.float64(0.8911380041192953), np.float64(-0.17514877127947065), np.float64(0.1342181717018619)], [np.float64(0.03511231577494904), np.float64(0.8822167014979603), np.float64(0.34161631969558315), np.float64(0.5981134499400845)]]]","[[0.27947959216669627, 0.5595790972298365, 0.7529080150771571, np.float64(0.3574116274934237)], [0.5023691252644187, 0.06767472311215539, 0.02290796031778386, np.float64(0.04792094247539806)]]","[np.float64(0.26597649499849546), np.float64(0.23144721605116916), np.float64(0.7701415790476708), np.float64(0.11087798487649853)]",0.09375948524572296
2,"(4, 4)",tanh,0.0001,200,0.01210905494220977,"[[[np.float64(0.7897122095154433), np.float64(0.3625123915857751), np.float64(0.6440082799246822), np.float64(0.24800140675489163)], [np.float64(0.04721913654885755), np.float64(0.435835383026825), np.float64(0.6546577209454474), np.float64(0.6991584674758908)], [np.float64(0.6584180561907172), np.float64(0.793260671839729), np.float64(0.4187409726156633), np.float64(0.20409249437236265)], [np.float64(0.29861904030839626), np.float64(0.6141453164660111), np.float64(0.47415812970430987), np.float64(0.9352086875562899)]], [[np.float64(0.7862380365629179), np.float64(0.020404484417409094), np.float64(0.7517198143953956), np.float64(-0.1843710234576848)], [np.float64(0.38011646662288057), np.float64(0.41674887165961016), np.float64(0.13015130782174664), np.float64(0.2027580325999227)], [np.float64(0.8471169787771687), np.float64(-0.058714169552545666), np.float64(0.13777959541811408), np.float64(-0.17257345805106425)], [np.float64(0.07449533246040355), np.float64(0.2815005484029705), np.float64(0.4790940955494471), np.float64(-0.13954910648109956)]]]","[[0.4493060715239844, 0.6641888756993216, 0.887700006961164, np.float64(0.18783598764030504)], [0.47589461588265014, 0.7415275302070012, 0.6193071720982201, np.float64(0.03351953048741675)]]","[np.float64(0.10457641229912853), np.float64(0.6101684250827976), np.float64(0.40468706190665316), np.float64(0.2649765720945041)]",0.004192426226663802
2,"(4, 4)",tanh,0.001,100,0.012789711852462754,"[[[np.float64(0.15825568671174747), np.float64(0.0276013188211453), np.float64(0.2974391204352306), np.float64(0.05819372552525289)], [np.float64(0.45399179001895706), np.float64(0.3832037653399455), np.float64(-0.413250546206681), np.float64(0.5856409310645333)], [np.float64(0.6232829285644347), np.float64(0.28818688047014074), np.float64(-0.3000215016844477), np.float64(-0.22610951973140872)], [np.float64(0.1323625002002285), np.float64(0.8879158370757906), np.float64(0.2428092005582868), np.float64(0.08666246113309485)]], [[np.float64(0.7136119182377031), np.float64(-0.31386568118858194), np.float64(0.1999253021878416), np.float64(-0.5305580931592896)], [np.float64(0.19551231819522888), np.float64(-0.31039246584939056), np.float64(0.7643960634617198), np.float64(-0.24550936613325816)], [np.float64(0.3200754133942768), np.float64(0.5029367505307156), np.float64(-0.10754924567103773), np.float64(0.3987842953017181)], [np.float64(0.29460924450490134), np.float64(0.3056618206693978), np.float64(0.401015333467764), np.float64(-0.07550066271791889)]]]","[[0.7051507398080106, 0.6706885188104347, 0.25858556988577364, np.float64(0.3522890034631986)], [0.7357709245989534, 0.7381852462866682, 0.4543805158910186, np.float64(-0.032917833312107146)]]","[np.float64(0.1600503300996589), np.float64(0.4960258124647709), np.float64(0.2591626138815798), np.float64(0.6944964575858547)]",0.8247318879839186
2,"(4, 4)",tanh,0.001,200,0.010882366863074554,"[[[np.float64(0.42149438179352505), np.float64(0.27705620092963473), np.float64(0.05553522493740474), np.float64(-0.1324262727384053)], [np.float64(-0.24496008434067149), np.float64(0.8609857797275707), np.float64(0.8170633475548529), np.float64(-0.06229807243410301)], [np.float64(0.5768844799500197), np.float64(0.143509365332652), np.float64(0.20004398115025532), np.float64(-0.2919317855703614)], [np.float64(0.36883189306340475), np.float64(0.19673611168428817), np.float64(0.2895415749272649), np.float64(0.6849118195337023)]], [[np.float64(0.040976869712963035), np.float64(0.49334371187379955), np.float64(0.2782202409511056), np.float64(0.526097325056661)], [np.float64(0.46811354094373336), np.float64(0.45641341847168054), np.float64(-0.4165001051807612), np.float64(-0.19178960731225772)], [np.float64(0.46340108403183833), np.float64(0.5534334458931193), np.float64(-0.19162754763044212), np.float64(-0.010483052910394334)], [np.float64(0.22512712669961507), np.float64(0.5303707364052539), np.float64(0.1238776174780296), np.float64(0.2983676175180263)]]]","[[0.4208996676103819, 0.4723413427233246, 0.7750022399709868, np.float64(0.16503601987088307)], [0.7377464370890383, 0.8702205585760288, 0.786612628512955, np.float64(0.5934232392991808)]]","[np.float64(0.18572645442640162), np.float64(0.19042711142204302), np.float64(0.8800173710683107), np.float64(0.2501659463183907)]",0.04245785821798915
