provinsi,kabupaten,tahun,indeks_pembangunan_manusia,angka_harapan_hidup,rerata_lama_sekolah,harapan_lama_sekolah,pengeluaran_per_kapita
SULAWESI SELATAN,Gowa,2012,64.65,69.71000000000001,6.54,11.76,8420.0
SULAWESI SELATAN,Sinjai,2012,62.74,66.205,6.58,11.74,8092.0
SULAWESI SELATAN,Maros,2012,65.5,68.41499999999999,7.045,11.57,9155.0
SULAWESI SELATAN,Pangkajene dan Kepulauan,2012,64.3,65.25,6.805,11.4,10058.0
SULAWESI SELATAN,Barru,2012,66.07,67.55000000000001,7.045,12.14,9501.0
SULAWESI SELATAN,Bone,2012,60.77,65.61500000000001,5.904999999999999,11.43,7722.0
SULAWESI SELATAN,Soppeng,2012,64.05,68.2,6.8100000000000005,11.39,8489.0
SULAWESI SELATAN,Wajo,2012,64.88,65.69999999999999,6.405,11.81,10618.0
SULAWESI SELATAN,Sidenreng Rappang,2012,66.19,67.965,6.8100000000000005,11.65,10398.0
SULAWESI SELATAN,Pinrang,2012,67.64,67.895,7.199999999999999,12.27,10514.0
SULAWESI SELATAN,Enrekang,2012,67.74,70.12,7.705,12.25,9179.0
SULAWESI SELATAN,Luwu,2012,65.43,69.05000000000001,7.220000000000001,11.67,8636.0
SULAWESI SELATAN,Tana Toraja,2012,63.96,72.02000000000001,7.76,12.02,6124.0
SULAWESI SELATAN,Luwu Utara,2012,65.99,66.89,6.825,11.84,10471.0
SULAWESI SELATAN,Luwu Timur,2012,69.34,69.32,7.85,11.75,11828.0
SULAWESI SELATAN,Toraja Utara,2012,64.89,72.415,7.23,12.21,6803.0
SULAWESI SELATAN,Kota Makasar,2012,78.47,71.315,10.435,14.22,14907.0
SULAWESI SELATAN,Kota Parepare,2012,74.67,70.31,9.715,13.58,12419.0
SULAWESI SELATAN,Kota Palopo,2012,74.54,69.99000000000001,9.77,14.16,11493.0
SULAWESI TENGGARA,Buton,2012,61.38,66.975,6.53,12.44,6498.0
SULAWESI TENGGARA,Muna,2012,63.76,69.705,7.1850000000000005,12.22,7072.0
SULAWESI TENGGARA,Konawe,2012,67.51,69.285,8.35,11.97,8917.0
SULAWESI TENGGARA,Kolaka,2012,68.86,69.63,7.7299999999999995,11.64,11160.0
SULAWESI TENGGARA,Konawe Selatan,2012,64.05,69.655,7.05,11.41,7703.0
SULAWESI TENGGARA,Bombana,2012,61.82,67.36,6.805,11.62,6781.0
SULAWESI TENGGARA,Wakatobi,2012,65.24,69.34,7.13,12.47,7850.0
SULAWESI TENGGARA,Kolaka Utara,2012,64.49,69.015,7.375,10.49,8935.0
SULAWESI TENGGARA,Buton Utara,2012,62.69,70.305,7.105,11.45,6583.0
SULAWESI TENGGARA,Konawe Utara,2012,64.87,68.41999999999999,7.47,11.27,7866.0
SULAWESI TENGGARA,Kolaka Timur,2012,,,,,
SULAWESI TENGGARA,Konawe Kepulauan,2012,,,,,
SULAWESI TENGGARA,Muna Barat,2012,,,,,
SULAWESI TENGGARA,Buton Tengah,2012,,,,,
SULAWESI TENGGARA,Buton Selatan,2012,,,,,
SULAWESI TENGGARA,Kota Kendari,2012,79.97,72.81,10.9,15.74,12788.0
SULAWESI TENGGARA,Kota Baubau,2012,71.65,70.305,9.190000000000001,14.29,9180.0
GORONTALO,Boalemo,2012,61.11,66.89,5.8149999999999995,11.32,7516.0
GORONTALO,Gorontalo,2012,61.87,66.45,6.24,11.42,7914.0
GORONTALO,Pohuwato,2012,60.48,61.81,6.365,11.31,8644.0
GORONTALO,Bone Bolango,2012,65.13,67.355,7.199999999999999,12.18,8332.0
GORONTALO,Gorontalo Utara,2012,60.71,64.675,6.08,11.37,7847.0
GORONTALO,Kota Gorontalo,2012,74.06,71.50999999999999,10.0,13.28,10943.0
SULAWESI BARAT,Majene,2012,63.06,59.98,7.615,12.69,9101.0
SULAWESI BARAT,Polewali Mandar,2012,58.62,61.040000000000006,6.295,11.42,7024.0
SULAWESI BARAT,Mamasa,2012,61.95,70.145,6.845000000000001,11.02,6639.0
SULAWESI BARAT,Mamuju,2012,63.24,66.05000000000001,6.9,11.86,8318.0
SULAWESI BARAT,Mamuju Utara / Pasangkayu,2012,63.0,64.38499999999999,6.945,10.85,9498.0
SULAWESI BARAT,Mamuju Tengah,2012,,,,,
MALUKU,Maluku Tenggara Barat / Kepulauan Tanimbar,2012,58.56,62.14,8.58,11.49,5372.0
MALUKU,Maluku Tenggara,2012,61.75,63.53,8.425,11.92,6569.0
MALUKU,Maluku Tengah,2012,67.3,65.185,8.375,13.07,9391.0
MALUKU,Buru,2012,63.5,64.88,7.125,11.68,9143.0
MALUKU,Kepulauan Aru,2012,59.17,61.144999999999996,7.83,10.86,6670.0
MALUKU,Seram Bagian Barat,2012,61.47,59.475,7.875,12.27,7621.0
MALUKU,Seram Bagian Timur,2012,58.47,57.195,6.665,11.43,8299.0
MALUKU,Maluku Barat Daya,2012,56.74,60.09,7.404999999999999,10.82,5964.0
MALUKU,Buru Selatan,2012,58.91,64.9,6.0,11.21,6681.0
MALUKU,Kota Ambon,2012,77.49,68.91499999999999,11.225000000000001,15.11,12862.0
MALUKU,Kota Tual,2012,63.56,63.095,9.525,13.29,6420.0
MALUKU UTARA,Halmahera Barat,2012,60.71,64.82000000000001,7.35,11.91,6356.0
MALUKU UTARA,Halmahera Tengah,2012,59.94,61.675,7.285,11.98,6790.0
MALUKU UTARA,Kepulauan Sula,2012,58.83,61.895,7.415,11.34,6318.0
MALUKU UTARA,Halmahera Selatan,2012,59.5,64.595,7.02,11.15,6433.0
MALUKU UTARA,Halmahera Utara,2012,62.94,68.325,7.8999999999999995,11.84,6401.0
MALUKU UTARA,Halmahera Timur,2012,61.73,66.735,6.88,11.23,7139.0
MALUKU UTARA,Pulau Morotai,2012,57.16,65.34,6.68,10.63,5452.0
MALUKU UTARA,Pulau Taliabu,2012,,,,,
MALUKU UTARA,Kota Ternate,2012,75.81,69.58500000000001,10.585,14.31,12139.0
MALUKU UTARA,Kota Tidore Kepulauan,2012,65.42,67.95500000000001,8.629999999999999,12.73,7111.0
PAPUA BARAT,Fakfak,2012,62.56,67.295,8.315,13.08,5793.0
PAPUA BARAT,Kaimana,2012,58.99,62.835,7.040000000000001,10.56,6850.0
PAPUA BARAT,Teluk Wondama,2012,54.69,57.76,7.135,9.61,6884.0
PAPUA BARAT,Teluk Bintuni,2012,58.84,57.894999999999996,7.515000000000001,10.87,8537.0
PAPUA BARAT,Manokwari,2012,67.86,67.16,8.780000000000001,12.57,10584.0
PAPUA BARAT,Sorong Selatan,2012,56.87,64.91,7.25,11.14,5267.0
PAPUA BARAT,Sorong,2012,59.18,64.845,7.369999999999999,12.24,5706.0
PAPUA BARAT,Raja Ampat,2012,59.06,63.76,6.965,11.07,6729.0
PAPUA BARAT,Tambrauw,2012,47.18,58.34,4.54,10.02,4020.0
PAPUA BARAT,Maybrat,2012,54.13,64.34,6.755,11.74,4309.0
PAPUA BARAT,Manokwari Selatan,2012,,,,,
PAPUA BARAT,Pegunungan Arfak,2012,,,,,
PAPUA BARAT,Kota Sorong,2012,73.89,67.79,10.59,13.55,11786.0
PAPUA,Merauke,2012,66.28,66.41,7.859999999999999,11.64,9795.0
PAPUA,Jayawijaya,2012,52.27,57.515,4.905,10.28,6628.0
PAPUA,Jayapura,2012,68.85,65.92500000000001,9.015,13.28,9575.0
PAPUA,Nabire,2012,65.28,67.155,8.615,10.5,8589.0
PAPUA,Kepulauan Yapen,2012,64.11,68.57,8.32,11.17,7156.0
PAPUA,Biak Numfor,2012,69.05,67.77000000000001,9.065000000000001,12.8,9486.0
PAPUA,Paniai,2012,53.34,65.035,2.9850000000000003,10.09,5970.0
PAPUA,Puncak Jaya,2012,41.85,63.615,3.21,5.13,4863.0
PAPUA,Mimika,2012,68.95,71.75,8.61,9.91,10822.0
PAPUA,Boven Digoel,2012,57.45,57.455,7.154999999999999,10.47,7598.0
PAPUA,Mappi,2012,55.09,63.425,5.675000000000001,10.32,5600.0
PAPUA,Asmat,2012,45.08,54.685,4.225,6.93,5378.0
PAPUA,Yahukimo,2012,43.82,64.435,2.845,6.87,4055.0
PAPUA,Pegunungan Bintang,2012,37.82,63.47,2.015,3.82,5010.0
PAPUA,Tolikara,2012,44.86,64.535,2.67,7.13,4356.0
PAPUA,Sarmi,2012,59.03,65.35,6.9,10.49,6318.0
PAPUA,Keerom,2012,61.13,65.86500000000001,5.41,11.3,8437.0
PAPUA,Waropen,2012,61.32,65.635,8.35,11.63,5970.0
PAPUA,Supiori,2012,58.86,65.095,7.36,12.19,5023.0
PAPUA,Mamberamo Raya,2012,46.62,56.32,3.7199999999999998,9.78,4186.0
PAPUA,Nduga,2012,23.07,53.370000000000005,0.59,1.72,3406.0
PAPUA,Lanny Jaya,2012,42.53,64.71000000000001,2.1750000000000003,6.96,3863.0
PAPUA,Mamberamo Tengah,2012,41.39,62.48,2.21,6.81,3921.0
PAPUA,Yalimo,2012,41.84,64.73,2.11,6.65,4197.0
PAPUA,Puncak,2012,36.85,64.93,0.895,3.73,4919.0
PAPUA,Dogiyai,2012,50.59,64.24000000000001,4.43,8.77,4924.0
PAPUA,Intan Jaya,2012,41.89,64.785,2.17,5.4,4928.0
PAPUA,Deiyai,2012,46.94,64.15,2.4,9.4,4262.0
PAPUA,Kota Jayapura,2012,77.25,69.89,10.835,13.91,14004.0
ACEH,Simeulue,2011,61.03,64.1,8.13,12.66,5781.0
ACEH,Aceh Singkil,2011,63.13,66.71,6.915,12.84,7123.0
ACEH,Aceh Selatan,2011,61.52,62.980000000000004,7.555,12.51,6890.0
ACEH,Aceh Tenggara,2011,64.27,66.88,8.475,12.66,6731.0
ACEH,Aceh Timur,2011,62.35,67.91499999999999,6.995,11.61,6897.0
ACEH,Aceh Tengah,2011,70.0,68.21000000000001,9.075,13.49,9330.0
ACEH,Aceh Barat,2011,66.47,67.155,7.705,14.27,7632.0
ACEH,Aceh Besar,2011,69.94,69.32,9.315,13.91,8246.0
ACEH,Pidie,2011,66.95,66.15,8.03,13.07,9076.0
ACEH,Bireuen,2011,67.03,70.24000000000001,8.425,13.83,6822.0
ACEH,Aceh Utara,2011,64.22,68.305,7.41,13.69,6465.0
ACEH,Aceh Barat Daya,2011,61.75,63.5,7.5,12.94,6655.0
ACEH,Gayo Lues,2011,61.91,64.25999999999999,6.27,12.77,7635.0
ACEH,Aceh Tamiang,2011,64.89,68.555,7.41,12.34,7455.0
ACEH,Nagan Raya,2011,64.24,68.18,7.335000000000001,13.2,6834.0
ACEH,Aceh Jaya,2011,65.17,66.295,7.3100000000000005,12.51,8596.0
ACEH,Bener Meriah,2011,68.24,68.505,8.22,12.69,9289.0
ACEH,Pidie Jaya,2011,68.69,68.99000000000001,7.84,13.7,8935.0
ACEH,Kota Banda Aceh,2011,80.87,70.68,11.99,16.06,13846.0
ACEH,Kota Sabang,2011,70.15,69.48,10.065,11.91,9254.0
ACEH,Kota Langsa,2011,72.15,68.645,10.25,13.61,9713.0
ACEH,Kota Lhokseumawe,2011,72.35,70.50999999999999,10.085,14.23,8900.0
ACEH,Kota Subulussalam,2011,59.34,62.6,6.265000000000001,12.89,6230.0
SUMATERA UTARA,Nias,2011,55.55,68.52000000000001,4.3,10.35,5505.0
SUMATERA UTARA,Mandailing Natal,2011,61.6,60.715,7.24,11.36,8829.0
SUMATERA UTARA,Tapanuli Selatan,2011,65.14,62.589999999999996,7.9,11.93,10213.0
SUMATERA UTARA,Tapanuli Tengah,2011,65.16,66.39500000000001,7.48,11.71,9222.0
SUMATERA UTARA,Tapanuli Utara,2011,69.24,66.85499999999999,8.64,12.58,10740.0
SUMATERA UTARA,Toba Samosir / Toba,2011,71.39,68.66499999999999,9.73,12.36,10909.0
SUMATERA UTARA,Labuhan Batu,2011,67.88,69.12,8.25,11.32,9909.0
SUMATERA UTARA,Asahan,2011,65.87,66.92,7.720000000000001,11.36,9652.0
SUMATERA UTARA,Simalungun,2011,69.03,69.925,8.26,11.75,10224.0
SUMATERA UTARA,Dairi,2011,66.62,67.03,8.37,11.37,9461.0
SUMATERA UTARA,Karo,2011,71.12,70.25999999999999,9.045,11.84,11265.0
SUMATERA UTARA,Deli Serdang,2011,70.25,70.685,9.06,11.14,10647.0
SUMATERA UTARA,Langkat,2011,65.77,66.94,7.595,11.23,9850.0
SUMATERA UTARA,Nias Selatan,2011,55.5,66.85499999999999,3.775,11.11,6026.0
SUMATERA UTARA,Humbang Hasundutan,2011,64.06,67.47,8.719999999999999,12.42,6456.0
SUMATERA UTARA,Pakpak Bharat,2011,63.11,64.32,7.765,12.75,7189.0
SUMATERA UTARA,Samosir,2011,65.81,69.305,8.3,11.98,7467.0
SUMATERA UTARA,Serdang Bedagai,2011,65.28,66.78999999999999,7.69,10.73,9771.0
SUMATERA UTARA,Batu Bara,2011,63.95,65.13499999999999,7.485,11.35,8922.0
SUMATERA UTARA,Padang Lawas Utara,2011,65.22,66.275,8.33,11.14,8751.0
SUMATERA UTARA,Padang Lawas,2011,63.28,65.83500000000001,7.97,11.29,7656.0
SUMATERA UTARA,Labuhan Batu Selatan,2011,65.77,67.94,7.734999999999999,10.69,9780.0
SUMATERA UTARA,Labuhan Batu Utara,2011,67.37,68.21,7.75,11.08,10896.0
SUMATERA UTARA,Nias Utara,2011,57.53,68.17,4.96,11.55,5411.0
SUMATERA UTARA,Nias Barat,2011,55.43,67.255,4.965,11.54,4969.0
SUMATERA UTARA,Kota Sibolga,2011,69.17,66.94999999999999,9.405000000000001,11.87,10181.0
SUMATERA UTARA,Kota Tanjung Balai,2011,64.13,61.04,8.66,11.27,9743.0
SUMATERA UTARA,Kota Pematang Siantar,2011,73.61,71.45,10.455,12.3,10987.0
SUMATERA UTARA,Kota Tebing Tinggi,2011,70.84,69.81,9.705,11.63,10540.0
SUMATERA UTARA,Kota Medan,2011,77.54,71.97,10.64,13.57,13647.0
SUMATERA UTARA,Kota Binjai,2011,70.85,71.19,9.54,11.92,9717.0
SUMATERA UTARA,Kota Padangsidimpuan,2011,71.08,68.07,10.07,13.66,9298.0
SUMATERA UTARA,Kota Gunungsitoli,2011,63.71,69.975,7.27,12.67,6461.0
SUMATERA BARAT,Kepulauan Mentawai,2011,55.9,63.45,5.984999999999999,10.97,5381.0
SUMATERA BARAT,Pesisir Selatan,2011,65.8,69.24000000000001,7.58,12.29,7980.0
SUMATERA BARAT,Solok,2011,65.28,66.64500000000001,7.3149999999999995,12.34,8754.0
SUMATERA BARAT,Sijunjung,2011,62.92,64.64,7.135,10.83,9146.0
SUMATERA BARAT,Tanah Datar,2011,66.92,67.96000000000001,7.585,12.13,9567.0
SUMATERA BARAT,Padang Pariaman,2011,65.89,66.91,6.744999999999999,12.49,9795.0
SUMATERA BARAT,Agam,2011,66.94,70.61500000000001,7.6899999999999995,12.07,8478.0
SUMATERA BARAT,Lima Puluh Kota,2011,65.2,69.02000000000001,7.405,11.57,8354.0
SUMATERA BARAT,Pasaman,2011,61.57,65.555,7.42,11.63,6830.0
SUMATERA BARAT,Solok Selatan,2011,64.81,65.91,7.415,11.8,9024.0
SUMATERA BARAT,Dharmasraya,2011,67.4,69.485,7.8149999999999995,10.85,10434.0
SUMATERA BARAT,Pasaman Barat,2011,62.55,66.74,7.1850000000000005,11.1,7624.0
SUMATERA BARAT,Kota Padang,2011,78.68,73.11500000000001,10.515,14.62,13237.0
SUMATERA BARAT,Kota Solok,2011,74.68,72.245,10.315000000000001,13.56,10596.0
SUMATERA BARAT,Kota Sawah Lunto,2011,67.97,68.97999999999999,9.125,12.22,8428.0
SUMATERA BARAT,Kota Padang Panjang,2011,73.76,72.375,10.2,14.29,9185.0
SUMATERA BARAT,Kota Bukittinggi,2011,76.3,73.055,10.555,13.42,11728.0
SUMATERA BARAT,Kota Payakumbuh,2011,75.39,72.37,9.575,13.61,12037.0
SUMATERA BARAT,Kota Pariaman,2011,73.07,69.355,9.285,13.73,11473.0
RIAU,Kuantan Singingi,2011,65.72,67.52000000000001,7.455,11.47,9437.0
RIAU,Indragiri Hulu,2011,65.93,69.47,7.295,11.2,9270.0
RIAU,Indragiri Hilir,2011,62.82,66.245,6.585,10.49,9269.0
RIAU,Pelalawan,2011,66.58,69.725,7.16,10.78,10440.0
RIAU,Siak,2011,70.2,70.33,8.665,11.49,11046.0
RIAU,Kampar,2011,69.64,69.59,8.41,11.93,10513.0
RIAU,Rokan Hulu,2011,64.2,68.54499999999999,7.095,10.87,8490.0
RIAU,Bengkalis,2011,69.72,70.305,8.335,12.16,10300.0
RIAU,Rokan Hilir,2011,64.76,69.015,7.16,10.94,8656.0
RIAU,Kepulauan Meranti,2011,60.38,66.115,6.255000000000001,11.53,6849.0
RIAU,Kota Pekanbaru,2011,77.71,71.405,10.835,13.74,13719.0
RIAU,Kota Dumai,2011,70.43,69.89,9.405000000000001,11.87,10162.0
JAMBI,Kerinci,2011,65.85,68.83500000000001,7.3100000000000005,12.5,8501.0
JAMBI,Merangin,2011,64.4,70.83,6.68,10.5,8791.0
JAMBI,Sarolangun,2011,65.2,68.58,6.63,10.74,10378.0
JAMBI,Batang Hari,2011,66.32,69.5,7.025,11.84,8924.0
JAMBI,Muaro Jambi,2011,63.39,70.58,7.495,11.41,6692.0
JAMBI,Tanjung Jabung Timur,2011,57.77,64.88,5.234999999999999,10.5,7267.0
JAMBI,Tanjung Jabung Barat,2011,61.98,67.4,6.800000000000001,11.11,7345.0
JAMBI,Tebo,2011,64.45,69.59,6.855,10.94,8681.0
JAMBI,Bungo,2011,66.7,66.59,7.765,11.75,10134.0
JAMBI,Kota Jambi,2011,72.96,72.21000000000001,9.835,13.17,9805.0
JAMBI,Kota Sungai Penuh,2011,70.55,71.34,9.0,13.81,8586.0
SUMATERA SELATAN,Ogan Komering Ulu,2011,64.62,67.52000000000001,7.415,11.72,8277.0
SUMATERA SELATAN,Ogan Komering Ilir,2011,61.68,67.91499999999999,5.79,10.07,8962.0
SUMATERA SELATAN,Muara Enim,2011,62.82,67.63,7.0649999999999995,10.72,8107.0
SUMATERA SELATAN,Lahat,2011,62.93,63.955,7.415,11.83,8162.0
SUMATERA SELATAN,Musi Rawas,2011,60.63,66.765,5.92,10.15,8152.0
SUMATERA SELATAN,Musi Banyuasin,2011,62.56,67.92500000000001,7.07,10.72,7700.0
SUMATERA SELATAN,Banyu Asin,2011,61.04,68.13499999999999,6.205,10.52,7519.0
SUMATERA SELATAN,Ogan Komering Ulu Selatan,2011,59.74,65.665,6.855,10.78,6568.0
SUMATERA SELATAN,Ogan Komering Ulu Timur,2011,64.27,67.65,6.494999999999999,11.03,9692.0
SUMATERA SELATAN,Ogan Ilir,2011,62.47,64.23,6.73,11.24,8940.0
SUMATERA SELATAN,Empat Lawang,2011,61.86,63.855000000000004,6.91,11.25,8317.0
SUMATERA SELATAN,Penukal Abab Lematang Ilir,2011,,,,,
SUMATERA SELATAN,Musi Rawas Utara,2011,,,,,
SUMATERA SELATAN,Kota Palembang,2011,74.08,69.72,9.71,12.93,12654.0
SUMATERA SELATAN,Kota Prabumulih,2011,70.32,69.32499999999999,8.59,11.84,11052.0
SUMATERA SELATAN,Kota Pagar Alam,2011,62.71,65.3,8.425,12.14,6567.0
SUMATERA SELATAN,Kota Lubuklinggau,2011,71.62,68.405,9.08,13.02,11381.0
BENGKULU,Bengkulu Selatan,2011,66.5,66.94,8.305,12.55,8526.0
BENGKULU,Rejang Lebong,2011,64.92,67.22,7.43,11.76,8469.0
BENGKULU,Bengkulu Utara,2011,64.61,67.27000000000001,7.109999999999999,11.45,8923.0
BENGKULU,Kaur,2011,61.85,65.355,7.484999999999999,11.42,6947.0
BENGKULU,Seluma,2011,61.01,66.3,6.79,11.2,6761.0
BENGKULU,Mukomuko,2011,63.71,65.61,7.115,11.15,9179.0
BENGKULU,Lebong,2011,62.43,61.94499999999999,7.12,10.86,9601.0
BENGKULU,Kepahiang,2011,63.44,66.495,7.295,11.46,8197.0
BENGKULU,Bengkulu Tengah,2011,62.54,67.54499999999999,6.475,11.51,7749.0
BENGKULU,Kota Bengkulu,2011,75.31,69.305,11.045,14.16,11299.0
LAMPUNG,Lampung Barat,2011,61.92,65.395,6.82,11.04,8045.0
LAMPUNG,Tanggamus,2011,60.63,66.525,6.175000000000001,10.86,7466.0
LAMPUNG,Lampung Selatan,2011,61.95,67.58500000000001,6.41,10.89,7730.0
LAMPUNG,Lampung Timur,2011,64.1,68.805,6.865,11.3,8328.0
LAMPUNG,Lampung Tengah,2011,64.71,68.37,6.82,10.69,9612.0
LAMPUNG,Lampung Utara,2011,62.67,67.39,7.41,11.38,7142.0
LAMPUNG,Way Kanan,2011,62.04,67.67500000000001,6.3100000000000005,10.78,8023.0
LAMPUNG,Tulangbawang,2011,63.67,68.47999999999999,6.550000000000001,10.34,9393.0
LAMPUNG,Pesawaran,2011,59.44,66.78,6.66,11.05,6050.0
LAMPUNG,Pringsewu,2011,64.86,67.45,7.0,11.83,8433.0
LAMPUNG,Mesuji,2011,57.32,66.39,5.595000000000001,10.06,6402.0
LAMPUNG,Tulang Bawang Barat,2011,60.13,68.44,6.34,10.52,6687.0
LAMPUNG,Pesisir Barat,2011,,,,,
LAMPUNG,Kota Bandar Lampung,2011,72.04,70.16999999999999,9.945,12.6,10282.0
LAMPUNG,Kota Metro,2011,72.23,70.565,9.745000000000001,13.08,10061.0
KEP. BANGKA BELITUNG,Bangka,2011,67.37,70.295,7.51,11.19,10019.0
KEP. BANGKA BELITUNG,Belitung,2011,67.17,70.045,7.035,10.28,11433.0
KEP. BANGKA BELITUNG,Bangka Barat,2011,64.0,69.25999999999999,6.130000000000001,10.13,10265.0
KEP. BANGKA BELITUNG,Bangka Tengah,2011,66.09,69.775,6.415,10.95,10988.0
KEP. BANGKA BELITUNG,Bangka Selatan,2011,60.53,66.255,5.375,9.62,9851.0
KEP. BANGKA BELITUNG,Belitung Timur,2011,65.86,70.88499999999999,7.195,10.32,9647.0
KEP. BANGKA BELITUNG,Kota Pangkal Pinang,2011,75.02,72.16499999999999,9.149999999999999,12.26,13784.0
KEPULAUAN RIAU,Karimun,2011,66.82,68.465,6.89,11.68,10673.0
KEPULAUAN RIAU,Bintan,2011,70.47,69.565,8.23,11.32,13077.0
KEPULAUAN RIAU,Natuna,2011,67.76,62.41,7.3,13.08,13101.0
KEPULAUAN RIAU,Lingga,2011,58.51,57.525,5.335,11.03,10539.0
KEPULAUAN RIAU,Kepulauan Anambas,2011,63.71,65.595,5.98,11.27,10382.0
KEPULAUAN RIAU,Kota Batam,2011,77.82,72.57,10.735,11.75,16290.0
KEPULAUAN RIAU,Kota Tanjung Pinang,2011,74.86,71.265,9.469999999999999,12.73,13528.0
DKI JAKARTA,Kep. Seribu,2011,65.79,66.935,7.6850000000000005,10.59,10653.0
DKI JAKARTA,Kota Jakarta Selatan,2011,81.22,73.7,10.84,12.26,20744.0
DKI JAKARTA,Kota Jakarta Timur,2011,78.82,73.865,10.82,12.28,15563.0
DKI JAKARTA,Kota Jakarta Pusat,2011,77.97,73.405,10.665,12.12,15362.0
DKI JAKARTA,Kota Jakarta Barat,2011,77.41,73.16,9.809999999999999,11.63,17436.0
DKI JAKARTA,Kota Jakarta Utara,2011,76.12,72.695,9.870000000000001,11.47,15903.0
JAWA BARAT,Bogor,2011,64.78,70.33000000000001,6.65,10.59,8960.0
JAWA BARAT,Sukabumi,2011,61.14,69.495,6.055,10.1,7684.0
JAWA BARAT,Cianjur,2011,59.38,68.81,6.1,10.07,6496.0
JAWA BARAT,Bandung,2011,67.78,72.88,8.1,11.01,8797.0
JAWA BARAT,Garut,2011,60.55,70.33000000000001,6.705,10.52,6195.0
JAWA BARAT,Tasikmalaya,2011,61.05,67.61500000000001,6.640000000000001,11.38,6664.0
JAWA BARAT,Ciamis,2011,65.48,70.035,7.15,12.21,7951.0
JAWA BARAT,Kuningan,2011,65.04,72.03999999999999,6.885,11.0,8231.0
JAWA BARAT,Cirebon,2011,64.17,71.09,5.675000000000001,11.0,8890.0
JAWA BARAT,Majalengka,2011,62.67,68.295,6.35,11.08,7987.0
JAWA BARAT,Sumedang,2011,66.16,71.685,7.52,10.93,8653.0
JAWA BARAT,Indramayu,2011,61.47,70.025,5.025,10.87,8356.0
JAWA BARAT,Subang,2011,64.21,71.03,5.83,10.87,9048.0
JAWA BARAT,Purwakarta,2011,65.51,69.85,7.015,10.26,10111.0
JAWA BARAT,Karawang,2011,65.21,71.32499999999999,6.225,10.92,9525.0
JAWA BARAT,Bekasi,2011,68.66,72.945,7.97,10.84,9946.0
JAWA BARAT,Bandung Barat,2011,62.36,71.47,7.21,10.09,6788.0
JAWA BARAT,Pangandaran,2011,,,,,
JAWA BARAT,Kota Bogor,2011,71.72,72.495,9.35,11.85,10265.0
JAWA BARAT,Kota Sukabumi,2011,68.67,71.63,8.165000000000001,11.68,9411.0
JAWA BARAT,Kota Bandung,2011,78.13,73.685,10.325,12.97,14700.0
JAWA BARAT,Kota Cirebon,2011,71.49,71.605,9.32,12.1,10332.0
JAWA BARAT,Kota Bekasi,2011,77.48,74.07499999999999,10.43,12.36,14187.0
JAWA BARAT,Kota Depok,2011,76.96,73.81,10.21,12.46,13839.0
JAWA BARAT,Kota Cimahi,2011,74.41,73.485,10.370000000000001,12.76,10428.0
JAWA BARAT,Kota Tasikmalaya,2011,67.18,70.75,8.035,12.24,7909.0
JAWA BARAT,Kota Banjar,2011,67.15,69.97,7.515,12.02,9121.0
JAWA TENGAH,Cilacap,2011,64.73,72.49000000000001,6.215,10.71,8801.0
JAWA TENGAH,Banyumas,2011,67.45,72.685,6.96,11.78,9241.0
JAWA TENGAH,Purbalingga,2011,64.33,72.57,6.140000000000001,10.84,8228.0
JAWA TENGAH,Banjarnegara,2011,61.58,73.12,5.78,9.9,7362.0
JAWA TENGAH,Kebumen,2011,64.05,72.31,6.305,11.65,7457.0
JAWA TENGAH,Purworejo,2011,69.11,73.5,7.46,12.69,8921.0
JAWA TENGAH,Wonosobo,2011,63.07,70.44,5.875,10.09,9275.0
JAWA TENGAH,Magelang,2011,64.16,73.01,6.74,10.96,7458.0
JAWA TENGAH,Boyolali,2011,69.14,75.405,6.67,11.15,11147.0
JAWA TENGAH,Klaten,2011,71.16,76.36500000000001,7.375,11.97,10593.0
JAWA TENGAH,Sukoharjo,2011,72.34,77.34,7.955,12.55,9922.0
JAWA TENGAH,Wonogiri,2011,64.75,75.59,5.705,11.31,7928.0
JAWA TENGAH,Karanganyar,2011,71.0,76.58500000000001,7.48,12.11,10023.0
JAWA TENGAH,Sragen,2011,68.12,75.07,6.085,11.21,10509.0
JAWA TENGAH,Grobogan,2011,65.41,73.815,6.195,10.79,8961.0
JAWA TENGAH,Blora,2011,63.88,73.545,5.66,10.79,8246.0
JAWA TENGAH,Rembang,2011,65.36,73.975,6.109999999999999,10.81,8705.0
JAWA TENGAH,Pati,2011,65.71,75.225,6.07,10.77,8828.0
JAWA TENGAH,Kudus,2011,69.89,76.28999999999999,7.505,11.47,9747.0
JAWA TENGAH,Jepara,2011,67.63,75.53999999999999,6.725,11.58,8821.0
JAWA TENGAH,Demak,2011,66.84,75.03,6.775,11.12,8728.0
JAWA TENGAH,Semarang,2011,70.35,75.365,7.220000000000001,12.11,10231.0
JAWA TENGAH,Temanggung,2011,64.14,75.16499999999999,6.26,10.7,7751.0
JAWA TENGAH,Kendal,2011,66.96,73.925,6.24,11.32,9701.0
JAWA TENGAH,Batang,2011,62.59,74.22,5.555,10.32,7610.0
JAWA TENGAH,Pekalongan,2011,64.72,73.1,5.725,10.99,8576.0
JAWA TENGAH,Pemalang,2011,59.66,72.315,5.21,10.45,6488.0
JAWA TENGAH,Tegal,2011,61.97,70.405,5.82,10.9,7713.0
JAWA TENGAH,Brebes,2011,60.51,67.405,5.205,10.48,8492.0
